id,course,name,intro,introformat,practice,modattempts,usepassword,password,dependency,conditions,grade,custom,ongoing,usemaxgrade,maxanswers,maxattempts,review,nextpagedefault,feedback,minquestions,maxpages,timelimit,retake,activitylink,mediafile,mediaheight,mediawidth,mediaclose,slideshow,width,height,bgcolor,displayleft,displayleftif,progressbar,available,deadline,timemodified,completionendreached,completiontimespent,allowofflineattempts
59361b55-df09-4d20-a8ba-1eb0cc0596e4,DBBD9A73B355472188EC58D66BDFF9C0,Digital Logic Lesson 3,Digital Logic Lesson 3 posted for Digital Logic 212,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,9,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-06T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022-01-06T00:00:00.000Z,0,0,0
7d7961c4-a181-45ef-a6f6-d32ef8e3c042,CBA6D54FF6F347B4B0676331FD87295C,Intro to Transient Analysis Lesson 1,Intro to Transient Analysis Lesson 1 posted for Intro to Transient Analysis 301,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-07T00:00:00.000Z,2022-01-15T00:00:00.000Z,2022-01-07T00:00:00.000Z,0,0,0
7d22b9b7-afaf-4633-b799-95b0938d3b50,CBA6D54FF6F347B4B0676331FD87295C,Intro to Transient Analysis Lesson 2,Intro to Transient Analysis Lesson 2 posted for Intro to Transient Analysis 301,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,11,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-13T00:00:00.000Z,2022-02-03T00:00:00.000Z,2022-01-13T00:00:00.000Z,0,0,0
cbc75670-21a4-484a-ac70-a2170f9b79d7,B3890CDB0D9148C78770334E44F30729,Systems Development Lesson 1,Systems Development Lesson 1 posted for Systems Development 309,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,9,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-07T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-07T00:00:00.000Z,0,0,0
fb4dabd9-e00a-4720-abef-5a3a5157eb9c,B3890CDB0D9148C78770334E44F30729,Systems Development Lesson 2,Systems Development Lesson 2 posted for Systems Development 309,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,13,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-10T00:00:00.000Z,2022-01-30T00:00:00.000Z,2022-01-10T00:00:00.000Z,0,0,0
ffba175c-20ba-47ae-a6a2-4d28807f0569,1CC8AEF1B8364E2C8B1C00CEFA109248,Digital Design Lesson 1,Digital Design Lesson 1 posted for Digital Design 420,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,20,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-20T00:00:00.000Z,2022-02-04T00:00:00.000Z,2022-01-20T00:00:00.000Z,0,0,0
3dd93e85-9307-465c-834f-8f29bf4bc1be,1CC8AEF1B8364E2C8B1C00CEFA109248,Digital Design Lesson 2,Digital Design Lesson 2 posted for Digital Design 420,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,6,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-11T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022-01-11T00:00:00.000Z,0,0,0
06b610c8-b1c5-4193-8898-2ec7ec8d9592,856A511D6D124BE3A61D8A9FBECF89D1,Advanced Computer Architecture Lesson 1,Advanced Computer Architecture Lesson 1 posted for Advanced Computer Architecture 463,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-25T00:00:00.000Z,2022-02-03T00:00:00.000Z,2022-01-25T00:00:00.000Z,0,0,0
c286d930-641f-4b12-a552-3919e60e1b48,856A511D6D124BE3A61D8A9FBECF89D1,Advanced Computer Architecture Lesson 2,Advanced Computer Architecture Lesson 2 posted for Advanced Computer Architecture 463,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-03T00:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-03T00:00:00.000Z,0,0,0
c2ebdeb6-a5a6-4d1d-9070-4afbec14037f,F1EE0B9AD5F7421EB3B49578A2E3B09B,Virtual Machines Lesson 1,Virtual Machines Lesson 1 posted for Virtual Machines 478,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,19,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-27T00:00:00.000Z,2022-02-12T00:00:00.000Z,2022-01-27T00:00:00.000Z,0,0,0
03c9cc78-2534-4367-b176-558861534df9,F1EE0B9AD5F7421EB3B49578A2E3B09B,Virtual Machines Lesson 2,Virtual Machines Lesson 2 posted for Virtual Machines 478,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-23T00:00:00.000Z,2022-02-06T00:00:00.000Z,2022-01-23T00:00:00.000Z,0,0,0
28fdb338-26e3-42e8-a9ff-7dd48a07ed49,1AC9DCA1874A42B0915A699B7675B90F,Engineering Project Management Lesson 1,Engineering Project Management Lesson 1 posted for Engineering Project Management 483,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,19,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-27T00:00:00.000Z,2022-02-13T00:00:00.000Z,2022-01-27T00:00:00.000Z,0,0,0
efdfc0da-63c2-4aff-87fe-6adcff6d5a7e,1AC9DCA1874A42B0915A699B7675B90F,Engineering Project Management Lesson 2,Engineering Project Management Lesson 2 posted for Engineering Project Management 483,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-14T00:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-14T00:00:00.000Z,0,0,0
eecec08b-b146-4721-9ba6-9e5e3ba53954,53114219F05E4AAC877219B6D7181E7A,Software Design Lesson 1,Software Design Lesson 1 posted for Software Design 120,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,7,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-27T00:00:00.000Z,2022-02-05T00:00:00.000Z,2022-01-27T00:00:00.000Z,0,0,0
11124b91-52d7-45d5-ab2f-fd178696c8d9,53114219F05E4AAC877219B6D7181E7A,Software Design Lesson 2,Software Design Lesson 2 posted for Software Design 120,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,9,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-18T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022-01-18T00:00:00.000Z,0,0,0
ad03c062-64e9-4331-97a3-93679de879fa,D2B4723C805C42748F405FDDD94E114C,Discrete Computational Structures Lesson 1,Discrete Computational Structures Lesson 1 posted for Discrete Computational Structures 225,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-22T00:00:00.000Z,2022-02-06T00:00:00.000Z,2022-01-22T00:00:00.000Z,0,0,0
1dc47f06-9823-4774-b5f4-390a8e95fb60,A12FDEF5617C49E380791A543353B0A2,Digital Circuit Design Lesson 1,Digital Circuit Design Lesson 1 posted for Digital Circuit Design 272,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,5,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-20T00:00:00.000Z,2022-02-05T00:00:00.000Z,2022-01-20T00:00:00.000Z,0,0,0
b7630fd5-1f0d-43e3-a35e-c4a5feaeec05,A12FDEF5617C49E380791A543353B0A2,Digital Circuit Design Lesson 2,Digital Circuit Design Lesson 2 posted for Digital Circuit Design 272,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-15T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-15T00:00:00.000Z,0,0,0
d8bf7db9-cb04-4c4a-a3ed-7f67d3a15622,03A2BF1EEE524B1CADC97E214963BB92,Abstract Data Types Lesson 1,Abstract Data Types Lesson 1 posted for Abstract Data Types 340,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,11,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-12T00:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-12T00:00:00.000Z,0,0,0
8658a07a-4f83-44dd-99bd-0ed533ce8fd6,03A2BF1EEE524B1CADC97E214963BB92,Abstract Data Types Lesson 2,Abstract Data Types Lesson 2 posted for Abstract Data Types 340,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,15,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-06T00:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-06T00:00:00.000Z,0,0,0
7b5937ca-7255-4475-bde9-3239131dd0e3,3CFE40C9DD8246F1A6E574AA0CB2DC93,Software Testing Techniques Lesson 1,Software Testing Techniques Lesson 1 posted for Software Testing Techniques 342,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,20,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-08T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022-01-08T00:00:00.000Z,0,0,0
786c663c-1a1b-4388-afe1-93d66483f665,E5A01DE79553432FA7F86CAF28A8599B,Simulation Lesson 1,Simulation Lesson 1 posted for Simulation 351,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-15T00:00:00.000Z,2022-01-24T00:00:00.000Z,2022-01-15T00:00:00.000Z,0,0,0
93e280c4-ea4b-4444-8ed5-b6d082bd988d,2481F408C8FF44C99E64CF522F323EEF,Web Application Development Lesson 1,Web Application Development Lesson 1 posted for Web Application Development 402,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,7,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-09T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-09T00:00:00.000Z,0,0,0
118c1729-9245-403c-986f-dede02658ad9,2481F408C8FF44C99E64CF522F323EEF,Web Application Development Lesson 2,Web Application Development Lesson 2 posted for Web Application Development 402,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,20,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-04T00:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-04T00:00:00.000Z,0,0,0
cfae7013-82c6-486e-b298-5d5113601143,2481F408C8FF44C99E64CF522F323EEF,Web Application Development Lesson 3,Web Application Development Lesson 3 posted for Web Application Development 402,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,11,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-07T00:00:00.000Z,2022-01-17T00:00:00.000Z,2022-01-07T00:00:00.000Z,0,0,0
01538247-e502-442e-b7a4-62b72035711f,C9314F1342D740C5B8C89FB12C55DBB8,Intro to Early Childhood Education Lesson 1,Intro to Early Childhood Education Lesson 1 posted for Intro to Early Childhood Education 213,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,13,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-16T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022-01-16T00:00:00.000Z,0,0,0
57da6c84-3213-4491-b4fe-098317d38a50,C9314F1342D740C5B8C89FB12C55DBB8,Intro to Early Childhood Education Lesson 2,Intro to Early Childhood Education Lesson 2 posted for Intro to Early Childhood Education 213,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,19,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-06T00:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-06T00:00:00.000Z,0,0,0
eb7781a2-99b6-420e-b579-a2d43654d337,D4EE7DB0625E4DE6B7AE26B29F297607,Child Growth and Development Lesson 1,Child Growth and Development Lesson 1 posted for Child Growth and Development 214,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,9,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-27T00:00:00.000Z,2022-02-10T00:00:00.000Z,2022-01-27T00:00:00.000Z,0,0,0
983dde53-7f61-4a77-a1dd-5c46723bb3d7,21A2ECF0DA464984BAA8056F9257AC03,Curriculum and Assessment Lesson 1,Curriculum and Assessment Lesson 1 posted for Curriculum and Assessment 324,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-19T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-19T00:00:00.000Z,0,0,0
89f3071c-e0bc-46f4-b049-a3e66c50b51c,9EA9D757EBCD4C7BB1B65077F9F1AEF3,Learning with Nature Lesson 1,Learning with Nature Lesson 1 posted for Learning with Nature 335,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,20,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-12T00:00:00.000Z,2022-01-30T00:00:00.000Z,2022-01-12T00:00:00.000Z,0,0,0
c7bc9bc4-7575-408c-87d2-20b1634763d5,9EA9D757EBCD4C7BB1B65077F9F1AEF3,Learning with Nature Lesson 2,Learning with Nature Lesson 2 posted for Learning with Nature 335,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-25T00:00:00.000Z,2022-02-15T00:00:00.000Z,2022-01-25T00:00:00.000Z,0,0,0
c7dcbc9a-d2b1-488e-8dfb-49fd00620675,2234ACFD1FE44510B19607B1D31AD714,Teaching Social Studies Lesson 1,Teaching Social Studies Lesson 1 posted for Teaching Social Studies 413,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,5,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-26T00:00:00.000Z,2022-02-04T00:00:00.000Z,2022-01-26T00:00:00.000Z,0,0,0
515e3fd3-b037-42ce-9f77-7638b2c4d2fb,D496C7CA2D9F48488AC516ADE41E839D,Literacy Methods Lesson 1,Literacy Methods Lesson 1 posted for Literacy Methods 418,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-24T00:00:00.000Z,2022-02-03T00:00:00.000Z,2022-01-24T00:00:00.000Z,0,0,0
5a06617d-d92f-4ba1-a7d3-aa58e6aedecf,D496C7CA2D9F48488AC516ADE41E839D,Literacy Methods Lesson 2,Literacy Methods Lesson 2 posted for Literacy Methods 418,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,8,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-20T00:00:00.000Z,2022-02-05T00:00:00.000Z,2022-01-20T00:00:00.000Z,0,0,0
45b6914f-b9db-4d04-a2e0-a82d9717ddbe,3B4BBA143AF041839B597DFA97CA93C5,Science Methods Lesson 1,Science Methods Lesson 1 posted for Science Methods 421,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,11,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-17T00:00:00.000Z,2022-01-24T00:00:00.000Z,2022-01-17T00:00:00.000Z,0,0,0
81d7590c-2fb6-4bad-a839-f75feaffffcc,3B4BBA143AF041839B597DFA97CA93C5,Science Methods Lesson 2,Science Methods Lesson 2 posted for Science Methods 421,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,12,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-26T00:00:00.000Z,2022-02-12T00:00:00.000Z,2022-01-26T00:00:00.000Z,0,0,0
5fc215cd-ff76-48bd-acae-9e0aaee04955,525498CDB2494D87A529C129A592BA75,Mathematics Methods Lesson 1,Mathematics Methods Lesson 1 posted for Mathematics Methods 422,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,12,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-14T00:00:00.000Z,2022-01-24T00:00:00.000Z,2022-01-14T00:00:00.000Z,0,0,0
083f8edf-df5a-41fe-bfaf-27e92a90b209,78E67CD474B7442A8DA5297A09A558D8,Creative Arts and Play Lesson 1,Creative Arts and Play Lesson 1 posted for Creative Arts and Play 435,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,6,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-08T00:00:00.000Z,2022-01-22T00:00:00.000Z,2022-01-08T00:00:00.000Z,0,0,0
977f0dcd-9270-49b3-97c4-b436d9937694,95AE2468EFE544689808A2C3516E6B2E,School Family and Community Partnerships Lesson 1,School Family and Community Partnerships Lesson 1 posted for School Family and Community Partnerships 460,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-21T00:00:00.000Z,2022-02-01T00:00:00.000Z,2022-01-21T00:00:00.000Z,0,0,0
86da7afb-20c6-4551-924b-3c0ceb74ef37,95AE2468EFE544689808A2C3516E6B2E,School Family and Community Partnerships Lesson 2,School Family and Community Partnerships Lesson 2 posted for School Family and Community Partnerships 460,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-16T00:00:00.000Z,2022-01-30T00:00:00.000Z,2022-01-16T00:00:00.000Z,0,0,0
6afd14e5-8ff0-41a8-b3fc-947ea3480c38,16D3783DEA504F35B66FD00178DFC2CB,Understanding Human Differences Lesson 1,Understanding Human Differences Lesson 1 posted for Understanding Human Differences 205,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-10T00:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-10T00:00:00.000Z,0,0,0
7c77b369-0a2c-4c01-af46-ba7f3fe13bd0,16D3783DEA504F35B66FD00178DFC2CB,Understanding Human Differences Lesson 2,Understanding Human Differences Lesson 2 posted for Understanding Human Differences 205,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,6,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-17T00:00:00.000Z,2022-01-31T00:00:00.000Z,2022-01-17T00:00:00.000Z,0,0,0
11ab20ca-a27e-4303-acc7-124219b30d1a,95CB73976B544812B6CACDFAB76A4A7D,Communicating Effectively Lesson 1,Communicating Effectively Lesson 1 posted for Communicating Effectively 110,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-05T00:00:00.000Z,2022-01-23T00:00:00.000Z,2022-01-05T00:00:00.000Z,0,0,0
76aa4fde-0117-4b5e-99d2-b83c37b45d12,BE0A4AC2F0264375B4ED97DC17DD6800,Presentational Speaking Lesson 1,Presentational Speaking Lesson 1 posted for Presentational Speaking 210,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,11,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-18T00:00:00.000Z,2022-02-08T00:00:00.000Z,2022-01-18T00:00:00.000Z,0,0,0
e62c609a-d03f-416a-9e7e-b63d858f6f49,BE0A4AC2F0264375B4ED97DC17DD6800,Presentational Speaking Lesson 2,Presentational Speaking Lesson 2 posted for Presentational Speaking 210,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,14,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-07T00:00:00.000Z,2022-01-20T00:00:00.000Z,2022-01-07T00:00:00.000Z,0,0,0
81fdce9d-9a28-4e17-96c1-8618ad3d44a4,BE0A4AC2F0264375B4ED97DC17DD6800,Presentational Speaking Lesson 3,Presentational Speaking Lesson 3 posted for Presentational Speaking 210,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,18,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-27T00:00:00.000Z,2022-02-09T00:00:00.000Z,2022-01-27T00:00:00.000Z,0,0,0
6034084d-cce8-4f48-812e-70229f37726b,69F85F73C3104AFE9E0427C808E3D2CD,Professional Communication Lesson 1,Professional Communication Lesson 1 posted for Professional Communication 260,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,14,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-06T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-06T00:00:00.000Z,0,0,0
c3518041-5982-4a71-b64f-597f527061d1,D8DDAC3FCAF04F2FAB556415E6548815,Media and Society Lesson 1,Media and Society Lesson 1 posted for Media and Society 271,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,12,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-05T00:00:00.000Z,2022-01-26T00:00:00.000Z,2022-01-05T00:00:00.000Z,0,0,0
07c304fe-ab70-41af-acc4-0f7f05b86343,D8DDAC3FCAF04F2FAB556415E6548815,Media and Society Lesson 2,Media and Society Lesson 2 posted for Media and Society 271,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-22T00:00:00.000Z,2022-02-04T00:00:00.000Z,2022-01-22T00:00:00.000Z,0,0,0
d49aa413-c277-4f51-8652-dfd91bff0771,5EECBA2B274847679615AEC649EFA200,Theories of Communication Lesson 1,Theories of Communication Lesson 1 posted for Theories of Communication 301,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-04T00:00:00.000Z,2022-01-22T00:00:00.000Z,2022-01-04T00:00:00.000Z,0,0,0
0ea60dd9-3830-411a-99d8-92b4b24be0bb,5EECBA2B274847679615AEC649EFA200,Theories of Communication Lesson 2,Theories of Communication Lesson 2 posted for Theories of Communication 301,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,7,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-11T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022-01-11T00:00:00.000Z,0,0,0
146d1773-e2b3-4c0a-b664-fa5ff309baa9,88C5D9EE75344355ACBFAD211D436E0A,Debate Lesson 1,Debate Lesson 1 posted for Debate 310,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,20,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-14T00:00:00.000Z,2022-01-25T00:00:00.000Z,2022-01-14T00:00:00.000Z,0,0,0
27887d78-8f98-488c-b727-dfeeb2955474,08DDFD65A495417587EE3E91F25FEECD,Communication Criticism Lesson 1,Communication Criticism Lesson 1 posted for Communication Criticism 315,0,0,0,0,,0,,100,0,0,1,20,4,0,0,1,13,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-03T00:00:00.000Z,2022-01-21T00:00:00.000Z,2022-01-03T00:00:00.000Z,0,0,0
1c86a7ef-2cbc-452f-9d5d-9a1ef39cfd7e,C6C48F7DA7FB413AB903DF50BDA02C1D,Communication and Sport Lesson 1,Communication and Sport Lesson 1 posted for Communication and Sport 322,0,0,0,0,,0,,100,0,0,1,20,1,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-15T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022-01-15T00:00:00.000Z,0,0,0
15dcffe5-ba36-41d7-a9c6-4b0e7f388ed9,C6C48F7DA7FB413AB903DF50BDA02C1D,Communication and Sport Lesson 2,Communication and Sport Lesson 2 posted for Communication and Sport 322,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,12,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-05T00:00:00.000Z,2022-01-19T00:00:00.000Z,2022-01-05T00:00:00.000Z,0,0,0
82b8bdf4-2209-4e63-bda1-f74b55ebe6a6,DE9680C86ACE45F083586D625595D07F,Nonverbal Communication Lesson 1,Nonverbal Communication Lesson 1 posted for Nonverbal Communication 330,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-18T00:00:00.000Z,2022-02-05T00:00:00.000Z,2022-01-18T00:00:00.000Z,0,0,0
3c7a5be2-e7b5-4070-a071-ea7822a8af4b,4334F5A95C144FFF898B7721C0DCCFF6,Family Communication Lesson 1,Family Communication Lesson 1 posted for Family Communication 336,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,16,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-15T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022-01-15T00:00:00.000Z,0,0,0
3deae1cf-3da9-477e-9f5e-80f742bd295a,4334F5A95C144FFF898B7721C0DCCFF6,Family Communication Lesson 2,Family Communication Lesson 2 posted for Family Communication 336,0,0,0,0,,0,,100,0,0,1,20,3,0,0,1,17,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-09T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022-01-09T00:00:00.000Z,0,0,0
ebf6498c-f480-4339-a2f8-3b12d7cb25c9,4334F5A95C144FFF898B7721C0DCCFF6,Family Communication Lesson 3,Family Communication Lesson 3 posted for Family Communication 336,0,0,0,0,,0,,100,0,0,1,20,5,0,0,1,19,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-14T00:00:00.000Z,2022-01-22T00:00:00.000Z,2022-01-14T00:00:00.000Z,0,0,0
70d6cb32-7e5c-4203-b137-6ca2675ad804,D527009BB12344CD9DBE54B60AE06D98,Communication and Race Lesson 1,Communication and Race Lesson 1 posted for Communication and Race 337,0,0,0,0,,0,,100,0,0,1,20,2,0,0,1,10,1,0,1,0,,100,650,0,0,640,480,#FFFFFF,0,0,0,2022-01-23T00:00:00.000Z,2022-02-13T00:00:00.000Z,2022-01-23T00:00:00.000Z,0,0,0
